"id","institutionCode","collectionCode","catalogNumber","order","family","scientificName","genus","specificEpithet","taxonRank","infraspecificEpithet","year","month","day","reproductiveCondition","county","municipality","locality","localitySecurity","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","date","lastcollected"
869919,"University of Connecticut","CONN","CONN00168202","Lamiales","Scrophulariaceae","Veronica latifolia","Veronica","latifolia","","",1918,6,9,"flowering","Fairfield","Redding","Redding",0,41.3025,-73.38333,5000,1918-06-09,1918
869921,"University of Connecticut","CONN","CONN00168204","Lamiales","Scrophulariaceae","Veronica latifolia","Veronica","latifolia","","",1913,6,4,"flowering/fruiting","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1913-06-04,1918
869922,"University of Connecticut","CONN","CONN00168205","Lamiales","Scrophulariaceae","Veronica latifolia","Veronica","latifolia","","",1912,7,4,"flowering/fruiting","Fairfield","Shelton","Huntington",0,41.29638,-73.14666,4000,1912-07-04,1918
869923,"University of Connecticut","CONN","CONN00168206","Lamiales","Scrophulariaceae","Veronica teucrium","Veronica","teucrium","","",1932,7,15,"flowering/fruiting","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1932-07-15,1932
869924,"University of Connecticut","CONN","CONN00168207","Lamiales","Scrophulariaceae","Veronica teucrium","Veronica","teucrium","","",1932,7,15,"flowering/fruiting","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1932-07-15,1932
869925,"University of Connecticut","CONN","CONN00168208","Lamiales","Scrophulariaceae","Veronica teucrium","Veronica","teucrium","","",1908,7,4,"flowering/fruiting","Litchfield","Salisbury","Amesville",0,41.96277,-73.37583,5000,1908-07-04,1908
869926,"University of Connecticut","CONN","CONN00168209","Lamiales","Scrophulariaceae","Veronica teucrium","Veronica","teucrium","","",1932,6,12,"flowering/fruiting","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-06-12,1932
869927,"University of Connecticut","CONN","CONN00168210","Lamiales","Scrophulariaceae","Veronica teucrium","Veronica","teucrium","","",1945,6,24,"flowering/fruiting","Tolland","Tolland","Tolland",0,41.87138,-72.36861,5000,1945-06-24,1945
869928,"University of Connecticut","CONN","CONN00168211","Lamiales","Scrophulariaceae","Veronica teucrium","Veronica","teucrium","","",1932,6,12,"flowering/fruiting","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-06-12,1932
869931,"University of Connecticut","CONN","CONN00168214","Lamiales","Scrophulariaceae","Veronica longifolia","Veronica","longifolia","","",1932,7,11,"flowering","Fairfield","Fairfield, Greenfield Hill","Greenfield Hill, Fairfield",0,41.17638,-73.29222,20000,1932-07-11,1940
869932,"University of Connecticut","CONN","CONN00168215","Lamiales","Scrophulariaceae","Veronica longifolia","Veronica","longifolia","","",1896,7,26,"flowering/fruiting","New Haven","Milford, Woodmont","Woodmont, Milford",0,41.22805,-72.99138,5000,1896-07-26,1933
869933,"University of Connecticut","CONN","CONN00168216","Lamiales","Scrophulariaceae","Veronica longifolia","Veronica","longifolia","","",1909,9,25,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1909-09-25,1940
869934,"University of Connecticut","CONN","CONN00168217","Lamiales","Scrophulariaceae","Veronica longifolia","Veronica","longifolia","","",1933,8,25,"flowering/fruiting","New Haven","New Haven","New Haven",0,41.30805,-72.92805,5000,1933-08-25,1933
869936,"University of Connecticut","CONN","CONN00168219","Lamiales","Scrophulariaceae","Veronica longifolia","Veronica","longifolia","","",1940,7,31,"flowering/fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1940-07-31,1940
869937,"University of Connecticut","CONN","CONN00168220","Lamiales","Scrophulariaceae","Veronica longifolia","Veronica","longifolia","","",1923,7,1,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1923-07-01,1940
869938,"University of Connecticut","CONN","CONN00168221","Lamiales","Scrophulariaceae","Veronica longifolia","Veronica","longifolia","","",1937,8,2,"flowering/fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1937-08-02,1940
869975,"University of Connecticut","CONN","CONN00168270","Lamiales","Scrophulariaceae","Veronica serpyllifolia","Veronica","serpyllifolia","","",1964,6,8,"flowering/fruiting","Windham","Chaplin","Chaplin",0,41.79472,-72.12722,5000,1964-06-08,1964
870009,"University of Connecticut","CONN","CONN00168308","Lamiales","Scrophulariaceae","Veronica peregrina","Veronica","peregrina","","",1938,5,25,"flowering/fruiting","New London","Groton","Eastern Point",0,41.31972,-72.07555,1000,1938-05-25,1938
870010,"University of Connecticut","CONN","CONN00168309","Lamiales","Scrophulariaceae","Veronica peregrina ssp. xalapensis","Veronica","peregrina","ssp.","xalapensis",1925,5,17,"flowering","Windham","Putnam","Putnam",0,41.915,-71.90888,5000,1925-05-17,1925
870014,"University of Connecticut","CONN","CONN00168313","Lamiales","Scrophulariaceae","Veronica peregrina","Veronica","peregrina","","",1909,6,17,"flowering/fruiting","Middlesex","East Haddam","Goodspeeds Landing",0,41.45027,-72.45777,5000,1909-06-17,1909
870018,"University of Connecticut","CONN","CONN00168317","Lamiales","Scrophulariaceae","Veronica didyma","Veronica","didyma","","",1948,5,0,"flowering/fruiting","New Haven","Guilford","Guilford",0,41.28888,-72.68166,5000,NA,1948
870061,"University of Connecticut","CONN","CONN00168375","Lamiales","Scrophulariaceae","Veronica scutellata","Veronica","scutellata","","",1958,6,7,"flowering/fruiting","Litchfield","Litchfield","Litchfield",0,41.74722,-73.18861,5000,1958-06-07,1958
870067,"University of Connecticut","CONN","CONN00168381","Lamiales","Scrophulariaceae","Veronica scutellata","Veronica","scutellata","","",1904,7,29,"flowering","Litchfield","Salisbury","Salisbury",0,41.98333,-73.42111,5000,1904-07-29,1958
870075,"University of Connecticut","CONN","CONN00168389","Lamiales","Scrophulariaceae","Veronica serpyllifolia","Veronica","serpyllifolia","","",1910,6,5,"fruiting","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,5000,1910-06-05,1910
870077,"University of Connecticut","CONN","CONN00168391","Lamiales","Scrophulariaceae","Veronica serpyllifolia","Veronica","serpyllifolia","","",1893,5,11,"","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1893-05-11,1932
870079,"University of Connecticut","CONN","CONN00168393","Lamiales","Scrophulariaceae","Veronica serpyllifolia","Veronica","serpyllifolia","","",1906,6,6,"flowering/fruiting","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1906-06-06,1932
870080,"University of Connecticut","CONN","CONN00168394","Lamiales","Scrophulariaceae","Veronica serpyllifolia","Veronica","serpyllifolia","","",1954,5,16,"flowering","Windham","Chaplin","Chaplin",0,41.79472,-72.12722,5000,1954-05-16,1964
870081,"University of Connecticut","CONN","CONN00168395","Lamiales","Scrophulariaceae","Veronica serpyllifolia","Veronica","serpyllifolia","","",1917,6,5,"flowering/fruiting","Tolland","Mansfield, Storrs","Fifty Foot Rock",0,41.79083,-72.21333,5000,1917-06-05,1940
870083,"University of Connecticut","CONN","CONN00168397","Lamiales","Scrophulariaceae","Veronica serpyllifolia","Veronica","serpyllifolia","","",1940,5,26,"flowering","Tolland","Andover","Andover",0,41.73722,-72.37027,5000,1940-05-26,1940
870090,"University of Connecticut","CONN","CONN00168404","Lamiales","Scrophulariaceae","Veronica serpyllifolia","Veronica","serpyllifolia","","",1898,6,0,"flowering/fruiting","Hartford","Manchester","Manchester",0,41.77583,-72.52138,5000,NA,1910
870093,"University of Connecticut","CONN","CONN00168407","Lamiales","Scrophulariaceae","Veronica serpyllifolia","Veronica","serpyllifolia","","",1930,5,0,"flowering","Hartford","Hartford","Hartford",0,41.76361,-72.685,5000,NA,1910
870107,"University of Connecticut","CONN","CONN00168425","Lamiales","Scrophulariaceae","Veronica spicata","Veronica","spicata","","",1932,8,15,"flowering/fruiting","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1932-08-15,1936
870109,"University of Connecticut","CONN","CONN00168427","Lamiales","Scrophulariaceae","Veronica spicata","Veronica","spicata","","",1936,8,10,"flowering","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1936-08-10,1936
870110,"University of Connecticut","CONN","CONN00168428","Lamiales","Scrophulariaceae","Veronica spicata","Veronica","spicata","","",1932,7,28,"flowering/fruiting","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-07-28,1936
870111,"University of Connecticut","CONN","CONN00168429","Lamiales","Scrophulariaceae","Veronica spicata","Veronica","spicata","","",1934,7,26,"flowering","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1934-07-26,1936
870112,"University of Connecticut","CONN","CONN00168430","Lamiales","Scrophulariaceae","Veronica tournefortii","Veronica","tournefortii","","",1936,5,5,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1936-05-05,1936
870123,"University of Connecticut","CONN","CONN00168444","Lamiales","Scrophulariaceae","Veronicastrum virginicum","Veronicastrum","virginicum","","",1929,8,13,"fruiting","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1929-08-13,1929
870138,"University of Connecticut","CONN","CONN00168459","Lamiales","Scrophulariaceae","Veronicastrum virginicum","Veronicastrum","virginicum","","",1927,8,14,"flowering","New Haven","Waterbury","Waterbury",0,41.55833,-73.03611,5000,1927-08-14,1929
870173,"University of Connecticut","CONN","CONN00168507","Caryophyllales","Polygonaceae","Rumex obtusifolius","Rumex","obtusifolius","","",1891,8,3,"flowering/fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1891-08-03,1934
870176,"University of Connecticut","CONN","CONN00168511","Caryophyllales","Polygonaceae","Polygonum erectum","Polygonum","erectum","","",1892,8,27,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1892-08-27,1907
870187,"University of Connecticut","CONN","CONN00168551","Caryophyllales","Polygonaceae","Polygonum tenue","Polygonum","tenue","","",1894,10,6,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1894-10-06,1901
870188,"University of Connecticut","CONN","CONN00168552","Caryophyllales","Polygonaceae","Rheum rhaponticum","Rheum","rhaponticum","species","",1930,7,1,"fruiting","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1930-07-01,1930
870230,"University of Connecticut","CONN","CONN00168611","Liliales","Smilacaceae","Smilax herbacea","Smilax","herbacea","","",1895,6,10,"flowering","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1895-06-10,1902
870232,"University of Connecticut","CONN","CONN00168613","Liliales","Smilacaceae","Smilax herbacea","Smilax","herbacea","","",1874,9,5,"fruiting","New Haven","Madison, North Madison","North Madison, Madison",0,41.35972,-72.63666,5000,1874-09-05,1916
870237,"University of Connecticut","CONN","CONN00168618","Liliales","Smilacaceae","Smilax herbacea","Smilax","herbacea","","",1892,6,8,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1892-06-08,1902
870239,"University of Connecticut","CONN","CONN00168620","Liliales","Smilacaceae","Smilax herbacea","Smilax","herbacea","","",1916,7,16,"fruiting","New Haven","Indian Neck","Indian Neck",0,41.25527,-72.81111,5000,1916-07-16,1916
870246,"University of Connecticut","CONN","CONN00168627","Liliales","Smilacaceae","Smilax herbacea","Smilax","herbacea","","",1884,5,17,"sterile/vegetative","New Haven","New Haven","Lighthouse Point Park",0,41.25055,-72.90194,1000,1884-05-17,1916
870248,"University of Connecticut","CONN","CONN00168629","Liliales","Smilacaceae","Smilax herbacea","Smilax","herbacea","","",1895,9,9,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1895-09-09,1902
870249,"University of Connecticut","CONN","CONN00168630","Liliales","Smilacaceae","Smilax herbacea","Smilax","herbacea","","",1901,6,17,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1901-06-17,1902
870255,"University of Connecticut","CONN","CONN00168636","Liliales","Smilacaceae","Smilax herbacea","Smilax","herbacea","","",1914,8,3,"fruiting","New Haven","East Haven","Pine Rock [Pond Rock], East Haven",0,41.33777,-72.95138,5000,1914-08-03,1916
870259,"University of Connecticut","CONN","CONN00168648","Liliales","Smilacaceae","Smilax herbacea","Smilax","herbacea","","",1902,8,22,"fruiting","Fairfield","New Canaan","New Canaan",0,41.14666,-73.49472,5000,1902-08-22,1902
870284,"University of Connecticut","CONN","CONN00168703","Liliales","Smilacaceae","Smilax rotundifolia","Smilax","rotundifolia","","",1957,6,4,"flowering","Windham","Chaplin","Chaplin",0,41.79472,-72.12722,5000,1957-06-04,1957
870304,"University of Connecticut","CONN","CONN00168731","Liliales","Smilacaceae","Smilax hispida","Smilax","hispida","","",1896,8,16,"sterile/vegetative","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1896-08-16,1896
870326,"University of Connecticut","CONN","CONN00168830","Solanales","Solanaceae","Datura metel","Datura","metel","","",1907,9,12,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1907-09-12,1907
870327,"University of Connecticut","CONN","CONN00168833","Solanales","Solanaceae","Datura stramonium","Datura","stramonium","","",1899,9,0,"flowering","New Haven","New Haven","New Haven",0,41.30805,-72.92805,5000,NA,1907
870329,"University of Connecticut","CONN","CONN00168838","Solanales","Solanaceae","Datura tatula","Datura","tatula","","",1892,9,21,"flowering/fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1892-09-21,1909
870330,"University of Connecticut","CONN","CONN00168839","Solanales","Solanaceae","Datura tatula","Datura","tatula","","",1926,8,12,"flowering","New London","Groton","Bushy Point",0,41.31583,-72.05333,5000,1926-08-12,1932
870331,"University of Connecticut","CONN","CONN00168840","Solanales","Solanaceae","Datura tatula","Datura","tatula","","",1895,8,21,"flowering","Middlesex","East Haddam","East Haddam",0,41.45305,-72.46111,5000,1895-08-21,1895
870332,"University of Connecticut","CONN","CONN00168841","Solanales","Solanaceae","Datura tatula","Datura","tatula","","",1932,9,18,"fruiting","New London","Groton","Groton",0,41.35,-72.07833,5000,1932-09-18,1932
870333,"University of Connecticut","CONN","CONN00168842","Solanales","Solanaceae","Datura tatula","Datura","tatula","","",1897,10,1,"flowering","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,5000,1897-10-01,1920
870334,"University of Connecticut","CONN","CONN00168843","Solanales","Solanaceae","Datura tatula","Datura","tatula","","",1920,8,20,"flowering","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,5000,1920-08-20,1920
870335,"University of Connecticut","CONN","CONN00168844","Solanales","Solanaceae","Datura tatula","Datura","tatula","","",1895,9,8,"flowering","Hartford","Glastonbury","Glastonbury",0,41.71222,-72.60805,5000,1895-09-08,1920
870336,"University of Connecticut","CONN","CONN00168845","Solanales","Solanaceae","Datura tatula","Datura","tatula","","",1923,9,1,"fruiting","New London","Groton","Groton",0,41.35,-72.07833,5000,1923-09-01,1932
870340,"University of Connecticut","CONN","CONN00168864","Solanales","Solanaceae","Hyoscyamus niger","Hyoscyamus","niger","","",1937,6,12,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1937-06-12,1937
870349,"University of Connecticut","CONN","CONN00168884","Solanales","Solanaceae","Datura metel","Datura","metel","","",1942,9,12,"flowering","New London","Groton","Groton",0,41.35,-72.07833,5000,1942-09-12,1942
870351,"University of Connecticut","CONN","CONN00168886","Solanales","Solanaceae","Datura metel","Datura","metel","","",1907,10,2,"","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1907-10-02,1907
870377,"University of Connecticut","CONN","CONN00168985","Solanales","Solanaceae","Lycium halimifolium","Lycium","halimifolium","","",1927,10,7,"flowering/fruiting","Fairfield","Greenwich","Greenwich",0,41.02638,-73.62833,5000,1927-10-07,1927
870380,"University of Connecticut","CONN","CONN00168988","Solanales","Solanaceae","Lycium halimifolium","Lycium","halimifolium","","",1895,6,11,"flowering","Middlesex","East Haddam","East Haddam",0,41.46888,-72.46583,1000,1895-06-11,1903
870381,"University of Connecticut","CONN","CONN00168989","Solanales","Solanaceae","Lycium vulgare","Lycium","vulgare","","",1905,5,30,"flowering","Litchfield","Salisbury","Amesville",0,41.96277,-73.37583,5000,1905-05-30,1905
870382,"University of Connecticut","CONN","CONN00168990","Solanales","Solanaceae","Lycium vulgare","Lycium","vulgare","","",1901,6,11,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1901-06-11,1902
870384,"University of Connecticut","CONN","CONN00168992","Solanales","Solanaceae","Lycium vulgare","Lycium","vulgare","","",1903,5,30,"flowering","Litchfield","New Hartford","New Hartford",0,41.84138,-73.00444,5000,1903-05-30,1905
870387,"University of Connecticut","CONN","CONN00168995","Solanales","Solanaceae","Lycium halimifolium","Lycium","halimifolium","","",1903,9,2,"flowering","Middlesex","Middletown","Middletown",0,41.56222,-72.65055,5000,1903-09-02,1903
870388,"University of Connecticut","CONN","CONN00168996","Solanales","Solanaceae","Lycium halimifolium","Lycium","halimifolium","","",1914,7,20,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1914-07-20,1927
870389,"University of Connecticut","CONN","CONN00168997","Solanales","Solanaceae","Lycium halimifolium","Lycium","halimifolium","","",1926,10,23,"fruiting","New London","New London","New London",0,41.35555,-72.12583,5000,1926-10-23,1938
870390,"University of Connecticut","CONN","CONN00168998","Solanales","Solanaceae","Lycium halimifolium","Lycium","halimifolium","","",1913,2,25,"winter / dormant condition","Tolland","Mansfield, Storrs","University of Connecticut",0,41.80916,-72.25361,5000,1913-02-25,1913
870391,"University of Connecticut","CONN","CONN00168999","Solanales","Solanaceae","Lycium halimifolium","Lycium","halimifolium","","",1938,9,7,"flowering/fruiting","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1938-09-07,1938
870392,"University of Connecticut","CONN","CONN00169000","Solanales","Solanaceae","Lycium vulgare","Lycium","vulgare","","",1902,8,30,"flowering","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1902-08-30,1902
870393,"University of Connecticut","CONN","CONN00169001","Solanales","Solanaceae","Lycium vulgare","Lycium","vulgare","","",1902,5,31,"flowering","Fairfield","Southport","Fairfield, Southport",0,41.13638,-73.28333,5000,1902-05-31,1902
870398,"University of Connecticut","CONN","CONN00169015","Solanales","Solanaceae","Lycopersicon esculentum","Lycopersicon","esculentum","","",1909,7,21,"flowering","Tolland","Mansfield, Storrs","University of Connecticut",0,41.80916,-72.25361,5000,1909-07-21,1909
870411,"University of Connecticut","CONN","CONN00169038","Solanales","Solanaceae","Nicotiana sylvestris","Nicotiana","sylvestris","","",1938,8,26,"flowering/fruiting","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1938-08-26,1938
870413,"University of Connecticut","CONN","CONN00169040","Solanales","Solanaceae","Nicotiana tabacum","Nicotiana","tabacum","","",1907,9,15,"flowering/fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1907-09-15,1907
870414,"University of Connecticut","CONN","CONN00169042","Solanales","Solanaceae","Nicotiana tabacum","Nicotiana","tabacum","","",1907,8,26,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1907-08-26,1907
870415,"University of Connecticut","CONN","CONN00169043","Solanales","Solanaceae","Nicotiana affinis","Nicotiana","affinis","","",1912,7,8,"flowering/fruiting","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1912-07-08,1912
870416,"University of Connecticut","CONN","CONN00169044","Solanales","Solanaceae","Nicotiana rustica","Nicotiana","rustica","","",1932,6,6,"fruiting","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-06-06,1932
870417,"University of Connecticut","CONN","CONN00169045","Solanales","Solanaceae","Nicotiana tabacum","Nicotiana","tabacum","","",1926,10,16,"flowering","New London","Groton","Groton",0,41.35,-72.07833,5000,1926-10-16,1926
870438,"University of Connecticut","CONN","CONN00169079","Solanales","Solanaceae","Nierembergia frutescens","Nierembergia","frutescens","","",1939,6,24,"flowering","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1939-06-24,1939
870439,"University of Connecticut","CONN","CONN00169080","Solanales","Solanaceae","Nierembergia frutescens","Nierembergia","frutescens","","",1938,6,24,"flowering","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1938-06-24,1939
870440,"University of Connecticut","CONN","CONN00169087","Solanales","Solanaceae","Physalis angulata","Physalis","angulata","","",1904,8,19,"fruiting","Hartford","Hartford","Hartford",0,41.76361,-72.685,5000,1904-08-19,1904
870441,"University of Connecticut","CONN","CONN00169088","Solanales","Solanaceae","Physalis alkekengi","Physalis","alkekengi","","",1907,9,6,"fruiting","Litchfield","New Milford","New Milford",0,41.58694,-73.40833,5000,1907-09-06,1907
870443,"University of Connecticut","CONN","CONN00169090","Solanales","Solanaceae","Physalis alkekengi","Physalis","alkekengi","","",1934,8,29,"fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1934-08-29,1934
870444,"University of Connecticut","CONN","CONN00169091","Solanales","Solanaceae","Physalis alkekengi","Physalis","alkekengi","","",1937,6,22,"flowering","New London","Groton","Groton",0,41.35,-72.07833,5000,1937-06-22,1937
870461,"University of Connecticut","CONN","CONN00169150","Solanales","Solanaceae","Physalis subglabrata","Physalis","subglabrata","","",1909,9,6,"fruiting","Litchfield","Salisbury","Salisbury",0,41.98333,-73.42111,5000,1909-09-06,1927
870463,"University of Connecticut","CONN","CONN00169152","Solanales","Solanaceae","Physalis subglabrata","Physalis","subglabrata","","",1910,8,1,"","New Haven","Waterbury","Waterbury",0,41.55833,-73.03611,5000,1910-08-01,1944
870464,"University of Connecticut","CONN","CONN00169153","Solanales","Solanaceae","Physalis philadelphica","Physalis","philadelphica","","",1904,9,16,"flowering/fruiting","Litchfield","Salisbury","Salisbury",0,41.98333,-73.42111,5000,1904-09-16,1927
870465,"University of Connecticut","CONN","CONN00169154","Solanales","Solanaceae","Physalis philadelphica","Physalis","philadelphica","","",1931,8,28,"flowering","Fairfield","Norwalk","Norwalk",0,41.1175,-73.40777,5000,1931-08-28,1931
870466,"University of Connecticut","CONN","CONN00169155","Solanales","Solanaceae","Physalis philadelphica","Physalis","philadelphica","","",1927,8,20,"flowering/fruiting","Litchfield","Kent","Kent",0,41.72472,-73.47694,5000,1927-08-20,1927
870468,"University of Connecticut","CONN","CONN00169157","Solanales","Solanaceae","Physalis philadelphica","Physalis","philadelphica","","",1904,8,28,"flowering","Fairfield","Sherman","Sherman",0,41.57916,-73.49555,5000,1904-08-28,1931
870469,"University of Connecticut","CONN","CONN00169158","Solanales","Solanaceae","Physalis philadelphica","Physalis","philadelphica","","",1906,9,12,"flowering/fruiting","Fairfield","Norwalk","Norwalk",0,41.1175,-73.40777,5000,1906-09-12,1931
870470,"University of Connecticut","CONN","CONN00169159","Solanales","Solanaceae","Physalis philadelphica","Physalis","philadelphica","","",1902,7,16,"flowering","Fairfield","Norwalk","Norwalk",0,41.1175,-73.40777,5000,1902-07-16,1931
870471,"University of Connecticut","CONN","CONN00169160","Solanales","Solanaceae","Physalis philadelphica","Physalis","philadelphica","","",1905,9,8,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1905-09-08,1931
870472,"University of Connecticut","CONN","CONN00169161","Solanales","Solanaceae","Physalis philadelphica","Physalis","philadelphica","","",1903,8,18,"flowering","Tolland","Mansfield","Knowlton Pond",0,41.84083,-72.19638,5000,1903-08-18,1903
870473,"University of Connecticut","CONN","CONN00169162","Solanales","Solanaceae","Physalis philadelphica","Physalis","philadelphica","","",1905,9,8,"flowering/fruiting","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1905-09-08,1931
870474,"University of Connecticut","CONN","CONN00169163","Solanales","Solanaceae","Physalis subglabrata","Physalis","subglabrata","","",1927,10,11,"fruiting","Litchfield","Kent","Kent",0,41.72472,-73.47694,5000,1927-10-11,1927
870475,"University of Connecticut","CONN","CONN00169164","Solanales","Solanaceae","Physalis subglabrata","Physalis","subglabrata","","",1907,9,6,"flowering/fruiting","Litchfield","Canaan","Canaan",0,41.96166,-73.30833,5000,1907-09-06,1927
870491,"University of Connecticut","CONN","CONN00169249","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",1896,7,29,"flowering","Middlesex","East Haddam","East Haddam",0,41.45305,-72.46111,5000,1896-07-29,1942
870512,"University of Connecticut","CONN","CONN00169288","Crossosomatales","Staphyleaceae","Staphylea trifoliata","Staphylea","trifoliata","","",1927,7,4,"fruiting","Middlesex","East Hampton","Hurd State Park",0,41.51972,-72.54361,20000,1927-07-04,1927
870519,"University of Connecticut","CONN","CONN00169295","Ranunculales","Ranunculaceae","Ranunculus abortivus","Ranunculus","abortivus","","",1895,6,17,"fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1895-06-17,1938
870567,"University of Connecticut","CONN","CONN00169363","Ranunculales","Ranunculaceae","Thalictrum dioicum","Thalictrum","dioicum","","",1893,5,6,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1893-05-06,1915
870590,"University of Connecticut","CONN","CONN00169429","Ericales","Styracaceae","Halesia tetraptera","Halesia","tetraptera","","",1897,5,18,"flowering","New Haven","Middlebury","Tranquility Farm, Middlebury",0,41.53027,-73.13916,20000,1897-05-18,1897
870591,"University of Connecticut","CONN","CONN00169430","Ericales","Styracaceae","Halesia tetraptera","Halesia","tetraptera","","",1900,5,21,"flowering","Hartford","Manchester","South Manchester",0,41.77583,-72.52194,20000,1900-05-21,1900
870592,"University of Connecticut","CONN","CONN00169431","Ericales","Styracaceae","Halesia tetraptera","Halesia","tetraptera","","",1938,5,5,"flowering","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1938-05-05,1938
870594,"University of Connecticut","CONN","CONN00169433","Ericales","Styracaceae","Halesia carolina","Halesia","carolina","","",1938,7,25,"flowering","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1938-07-25,1938
870597,"University of Connecticut","CONN","CONN00169436","Ericales","Styracaceae","Styrax japonicus","Styrax","japonicus","","",1946,6,21,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1946-06-21,1946
870598,"University of Connecticut","CONN","CONN00169437","Ericales","Styracaceae","Styrax japonicus","Styrax","japonicus","","",1938,7,25,"sterile/vegetative","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1938-07-25,1938
870602,"University of Connecticut","CONN","CONN00169442","Ericales","Styracaceae","Styrax japonicus","Styrax","japonicus","","",1946,7,27,"fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1946-07-27,1946
870609,"University of Connecticut","CONN","CONN00169463","Rosales","Rhamnaceae","Rhamnus alnifolia","Rhamnus","alnifolia","","",1914,6,30,"flowering","Fairfield","Brookfield","Brookfield",0,41.4825,-73.40944,5000,1914-06-30,1936
870611,"University of Connecticut","CONN","CONN00169466","Ranunculales","Ranunculaceae","Thalictrum thalictroides","Thalictrum","thalictroides","","",1895,5,2,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1895-05-02,1895
870612,"University of Connecticut","CONN","CONN00169467","Ranunculales","Ranunculaceae","Thalictrum thalictroides","Thalictrum","thalictroides","","",1893,5,8,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1893-05-08,1895
870616,"University of Connecticut","CONN","CONN00169490","Malvales","Thymelaeaceae","Daphne cneorum","Daphne","cneorum","","",1932,5,20,"flowering","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1932-05-20,1932
