"id","institutionCode","collectionCode","catalogNumber","order","family","scientificName","genus","specificEpithet","taxonRank","infraspecificEpithet","year","month","day","reproductiveCondition","county","municipality","locality","localitySecurity","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","date","lastcollected"
842456,"University of Connecticut","CONN","CONN00128245","Myrtales","Onagraceae","Epilobium adenocaulon","Epilobium","adenocaulon","","",1898,8,7,"flowering/fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1898-08-07,1940
842457,"University of Connecticut","CONN","CONN00128246","Myrtales","Onagraceae","Epilobium adenocaulon","Epilobium","adenocaulon","","",1904,9,5,"fruiting","Litchfield","Norfolk","Norfolk",0,41.99388,-73.20194,5000,1904-09-05,1940
842458,"University of Connecticut","CONN","CONN00128247","Myrtales","Onagraceae","Epilobium adenocaulon","Epilobium","adenocaulon","","",1931,7,12,"fruiting","Litchfield","Winsted","Winsted",0,41.92111,-73.06055,5000,1931-07-12,1940
842460,"University of Connecticut","CONN","CONN00128249","Myrtales","Onagraceae","Epilobium adenocaulon","Epilobium","adenocaulon","","",1904,10,9,"fruiting","Hartford","East Granby","East Granby",0,41.94111,-72.72722,5000,1904-10-09,1940
842462,"University of Connecticut","CONN","CONN00128251","Myrtales","Onagraceae","Epilobium adenocaulon","Epilobium","adenocaulon","","",1937,8,14,"fruiting","New London","Groton","Groton",0,41.34583,-72.02972,5000,1937-08-14,1940
842463,"University of Connecticut","CONN","CONN00128252","Myrtales","Onagraceae","Epilobium adenocaulon","Epilobium","adenocaulon","","",1903,8,30,"flowering/fruiting","Tolland","Mansfield","Storrs",0,41.80833,-72.24944,5000,1903-08-30,1940
842467,"University of Connecticut","CONN","CONN00128256","Myrtales","Onagraceae","Epilobium adenocaulon","Epilobium","adenocaulon","","",1903,7,29,"fruiting","Litchfield","Salisbury, Hammertown","Hammertown Pond, Salisbury",0,42.04472,-73.41888,5000,1903-07-29,1940
842509,"University of Connecticut","CONN","CONN00128321","Myrtales","Onagraceae","Epilobium adenocaulon","Epilobium","adenocaulon","","",1940,9,8,"fruiting","Litchfield","Canaan, Falls Village","Falls Village, Canaan",0,41.95638,-73.36361,5000,1940-09-08,1940
842510,"University of Connecticut","CONN","CONN00128322","Myrtales","Onagraceae","Epilobium adenocaulon","Epilobium","adenocaulon","","",1898,8,7,"flowering","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1898-08-07,1940
842517,"University of Connecticut","CONN","CONN00128329","Myrtales","Onagraceae","Epilobium adenocaulon","Epilobium","adenocaulon","","",1937,9,30,"fruiting","Litchfield","New Milford","New Milford",0,41.58694,-73.40833,5000,1937-09-30,1940
842601,"University of Connecticut","CONN","CONN00128583","Myrtales","Onagraceae","Epilobium palustre","Epilobium","palustre","","",1887,8,6,"flowering","Hartford","Manchester","South Manchester",0,41.77583,-72.52194,20000,1887-08-06,1903
842603,"University of Connecticut","CONN","CONN00128585","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1912,9,1,"flowering","Litchfield","Salisbury","Beeslick Pond, Salisbury",0,41.92277,-73.43305,1000,1912-09-01,1946
842605,"University of Connecticut","CONN","CONN00128587","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1930,8,11,"flowering","Litchfield","Cornwall","Cornwall",0,41.84361,-73.32916,5000,1930-08-11,1946
842606,"University of Connecticut","CONN","CONN00128588","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1930,9,10,"flowering","Fairfield","Danbury","Corner Pond",0,41.44176,-73.52484,1000,1930-09-10,1946
842607,"University of Connecticut","CONN","CONN00128589","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1929,8,22,"flowering","Litchfield","Cornwall","Cornwall",0,41.84361,-73.32916,5000,1929-08-22,1946
842608,"University of Connecticut","CONN","CONN00128590","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1929,9,11,"flowering","New Haven","Madison","Madison",0,41.33777,-72.63,6000,1929-09-11,1946
842609,"University of Connecticut","CONN","CONN00128591","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1929,8,23,"fruiting","New London","Groton","Bluff Point",0,41.31416,-72.03583,5000,1929-08-23,1946
842610,"University of Connecticut","CONN","CONN00128592","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1946,8,16,"flowering","Hartford","Bristol","Bristol",0,41.67166,-72.94916,5000,1946-08-16,1946
842612,"University of Connecticut","CONN","CONN00128594","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1939,9,4,"flowering","Middlesex","Haddam","Haddam",0,41.47722,-72.51194,3000,1939-09-04,1946
842613,"University of Connecticut","CONN","CONN00128595","Myrtales","Onagraceae","Epilobium lineare","Epilobium","lineare","","",1904,9,21,"fruiting","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,5000,1904-09-21,1904
842615,"University of Connecticut","CONN","CONN00128597","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1932,8,28,"flowering","New London","Groton, Trails Corner","Trails Corner",0,41.34138,-72.05777,20000,1932-08-28,1946
842616,"University of Connecticut","CONN","CONN00128598","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1939,4,4,"flowering","Middlesex","Haddam","Cockaponset State Forest",0,41.44111,-72.53361,20000,1939-04-04,1946
842617,"University of Connecticut","CONN","CONN00128599","Myrtales","Onagraceae","Epilobium lineare","Epilobium","lineare","","",1903,7,28,"flowering","Hartford","Southington","Southington",0,41.59638,-72.94777,5000,1903-07-28,1904
842619,"University of Connecticut","CONN","CONN00128601","Myrtales","Onagraceae","Epilobium lineare","Epilobium","lineare","","",1892,9,9,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1892-09-09,1904
842620,"University of Connecticut","CONN","CONN00128602","Myrtales","Onagraceae","Epilobium lineare","Epilobium","lineare","","",1892,8,17,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1892-08-17,1904
842621,"University of Connecticut","CONN","CONN00128603","Myrtales","Onagraceae","Epilobium lineare","Epilobium","lineare","","",NA,NA,NA,"flowering","New London","East Lyme","Town of East Lyme",0,41.35305,-72.23,20000,NA,1904
842650,"University of Connecticut","CONN","CONN00128668","Myrtales","Onagraceae","Epilobium palustre","Epilobium","palustre","","",1898,8,13,"flowering/fruiting","Fairfield","","Botsford Station (Historical)",0,41.36666,-73.26555,5000,1898-08-13,1903
842652,"University of Connecticut","CONN","CONN00128670","Myrtales","Onagraceae","Epilobium palustre","Epilobium","palustre","","",1903,7,28,"flowering/fruiting","Hartford","Southington","Southington",0,41.59638,-72.94777,5000,1903-07-28,1903
842659,"University of Connecticut","CONN","CONN00128677","Myrtales","Onagraceae","Epilobium densum","Epilobium","densum","","",1909,9,6,"fruiting","Litchfield","Canaan","Canaan",0,41.96166,-73.30833,5000,1909-09-06,1946
842660,"University of Connecticut","CONN","CONN00128678","Myrtales","Onagraceae","Epilobium lineare","Epilobium","lineare","","",1903,8,3,"flowering/fruiting","Litchfield","Salisbury, Hammertown","Hammertown Pond, Salisbury",0,42.04472,-73.41888,5000,1903-08-03,1904
842690,"University of Connecticut","CONN","CONN00128771","Myrtales","Onagraceae","Clarkia amoena","Clarkia","amoena","","",1899,9,20,"flowering","New Haven","Middlebury","Tranquility Farm, Middlebury",0,41.53027,-73.13916,20000,1899-09-20,1899
346581,"University of Connecticut","CONN","CONN00128814","Cornales","Hydrangeaceae","Philadelphus coronarius","Philadelphus","coronarius","","",1932,6,20,"flower buds","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1932-06-20,1960
346577,"University of Connecticut","CONN","CONN00128818","Cornales","Hydrangeaceae","Philadelphus incanus","Philadelphus","incanus","","",1932,10,14,"fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1932-10-14,1932
842691,"University of Connecticut","CONN","CONN00128819","Myrtales","Onagraceae","Oenothera longipedicellata","Oenothera","longipedicellata","","",1897,7,16,"fruiting","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1897-07-16,1932
842694,"University of Connecticut","CONN","CONN00128827","Poales","Poaceae","Panicum commutatum","Panicum","commutatum","","",1903,6,14,"flowering/fruiting","New Haven","Oxford","Oxford",0,41.43388,-73.11666,5000,1903-06-14,1903
842891,"University of Connecticut","CONN","CONN00129128","Myrtales","Onagraceae","Oenothera grandiflora","Oenothera","grandiflora","","",1917,7,23,"flowering/fruiting","New London","New London","Ocean Beach, New London",0,41.3075,-72.09916,5000,1917-07-23,1960
842930,"University of Connecticut","CONN","CONN00129188","Myrtales","Onagraceae","Oenothera cruciata","Oenothera","cruciata","","",1937,8,3,"flowering/fruiting","New London","Groton","Eastern Point",0,41.31972,-72.07555,1000,1937-08-03,1937
842931,"University of Connecticut","CONN","CONN00129189","Myrtales","Onagraceae","Oenothera cruciata","Oenothera","cruciata","","",1928,8,17,"fruiting","New London","Montville","Montville",0,41.46388,-72.15555,5000,1928-08-17,1937
842932,"University of Connecticut","CONN","CONN00129190","Myrtales","Onagraceae","Oenothera riparia","Oenothera","riparia","","",1891,6,21,"flowering","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1891-06-21,1891
842933,"University of Connecticut","CONN","CONN00129191","Myrtales","Onagraceae","Oenothera linearis","Oenothera","linearis","","",1935,7,11,"flowering/fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1935-07-11,1935
842935,"University of Connecticut","CONN","CONN00129193","Myrtales","Onagraceae","Oenothera longipedicellata","Oenothera","longipedicellata","","",1932,7,5,"flowering","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1932-07-05,1932
842936,"University of Connecticut","CONN","CONN00129194","Myrtales","Onagraceae","Oenothera linearis","Oenothera","linearis","","",1905,6,29,"flowering","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1905-06-29,1935
842937,"University of Connecticut","CONN","CONN00129195","Myrtales","Onagraceae","Oenothera linearis","Oenothera","linearis","","",1905,8,5,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1905-08-05,1935
842938,"University of Connecticut","CONN","CONN00129196","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1940,7,5,"flowering/fruiting","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1940-07-05,1941
842939,"University of Connecticut","CONN","CONN00129197","Myrtales","Onagraceae","Oenothera linearis","Oenothera","linearis","","",1898,7,6,"flowering/fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1898-07-06,1935
842940,"University of Connecticut","CONN","CONN00129198","Myrtales","Onagraceae","Oenothera linearis","Oenothera","linearis","","",1901,8,12,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1901-08-12,1935
842941,"University of Connecticut","CONN","CONN00129199","Myrtales","Onagraceae","Oenothera linearis","Oenothera","linearis","","",1901,8,12,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1901-08-12,1935
842942,"University of Connecticut","CONN","CONN00129200","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1900,6,23,"flowering","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1900-06-23,1941
842943,"University of Connecticut","CONN","CONN00129201","Myrtales","Onagraceae","Oenothera linearis","Oenothera","linearis","","",1919,6,19,"flowering","Litchfield","Woodbury","Woodbury",0,41.54444,-73.20888,5000,1919-06-19,1935
842945,"University of Connecticut","CONN","CONN00129204","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1895,6,20,"flowering","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1895-06-20,1941
842947,"University of Connecticut","CONN","CONN00129206","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1895,6,20,"flowering/fruiting","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1895-06-20,1941
842948,"University of Connecticut","CONN","CONN00129207","Myrtales","Onagraceae","Oenothera linearis","Oenothera","linearis","","",1901,8,12,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1901-08-12,1935
842949,"University of Connecticut","CONN","CONN00129208","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1941,6,25,"flowering/fruiting","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1941-06-25,1941
842950,"University of Connecticut","CONN","CONN00129209","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1901,6,27,"flowering","New Haven","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1901-06-27,1941
842952,"University of Connecticut","CONN","CONN00129211","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1897,7,15,"flowering","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1897-07-15,1941
842953,"University of Connecticut","CONN","CONN00129212","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1901,6,25,"flowering","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1901-06-25,1941
842954,"University of Connecticut","CONN","CONN00129213","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1901,6,25,"flowering","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1901-06-25,1941
842955,"University of Connecticut","CONN","CONN00129214","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",NA,NA,NA,"","New London","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,NA,1941
842956,"University of Connecticut","CONN","CONN00129215","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1915,6,6,"flowering","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1915-06-06,1941
842957,"University of Connecticut","CONN","CONN00129216","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1905,8,5,"flowering/fruiting","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1905-08-05,1941
842959,"University of Connecticut","CONN","CONN00129218","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1913,9,2,"flowering","New Haven","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1913-09-02,1941
842960,"University of Connecticut","CONN","CONN00129219","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1901,6,25,"flowering","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1901-06-25,1941
842961,"University of Connecticut","CONN","CONN00129220","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1898,7,6,"flowering","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1898-07-06,1941
842964,"University of Connecticut","CONN","CONN00129223","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1897,7,15,"flowering","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1897-07-15,1941
842965,"University of Connecticut","CONN","CONN00129224","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1919,6,19,"flowering","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1919-06-19,1941
842966,"University of Connecticut","CONN","CONN00129225","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1887,6,10,"flowering","New Haven","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1887-06-10,1941
842980,"University of Connecticut","CONN","CONN00129244","Myrtales","Onagraceae","Oenothera grandiflora","Oenothera","grandiflora","","",1960,6,17,"flowering","Hartford","Suffield","Suffield",0,41.98166,-72.65055,5000,1960-06-17,1960
842981,"University of Connecticut","CONN","CONN00129245","Myrtales","Onagraceae","Oenothera grandiflora","Oenothera","grandiflora","","",NA,NA,NA,"flowering","Hartford","Hartford","Hartford",0,41.76361,-72.685,20000,NA,1960
842982,"University of Connecticut","CONN","CONN00129246","Myrtales","Onagraceae","Oenothera laciniata","Oenothera","laciniata","","",1919,7,21,"flowering","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,5000,1919-07-21,1959
842984,"University of Connecticut","CONN","CONN00129265","Myrtales","Onagraceae","Oenothera laciniata","Oenothera","laciniata","","",1908,7,11,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1908-07-11,1959
842985,"University of Connecticut","CONN","CONN00129266","Myrtales","Onagraceae","Oenothera sinuata","Oenothera","sinuata","","",1898,7,8,"flowering","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,5000,1898-07-08,1903
842986,"University of Connecticut","CONN","CONN00129267","Myrtales","Onagraceae","Oenothera laciniata","Oenothera","laciniata","","",1955,7,6,"flowering","Litchfield","Barkhamsted","Barkhamsted",0,41.92916,-72.91388,5000,1955-07-06,1959
842987,"University of Connecticut","CONN","CONN00129268","Myrtales","Onagraceae","Oenothera laciniata","Oenothera","laciniata","","",1909,9,6,"flowering","Litchfield","New Milford","New Milford",0,41.58694,-73.40833,5000,1909-09-06,1959
842988,"University of Connecticut","CONN","CONN00129269","Myrtales","Onagraceae","Oenothera laciniata","Oenothera","laciniata","","",1944,6,19,"flowering","New Haven","New Haven","New Haven",0,41.30805,-72.92805,5000,1944-06-19,1959
842989,"University of Connecticut","CONN","CONN00129270","Myrtales","Onagraceae","Oenothera sinuata","Oenothera","sinuata","","",1903,8,7,"flowering","New Haven","Derby","Derby",0,41.32666,-73.08277,3000,1903-08-07,1903
842990,"University of Connecticut","CONN","CONN00129271","Myrtales","Onagraceae","Oenothera laciniata","Oenothera","laciniata","","",1959,8,14,"flowering","New London","Baltic","Baltic",0,41.61694,-72.085,3000,1959-08-14,1959
843006,"University of Connecticut","CONN","CONN00129318","Myrtales","Onagraceae","Oenothera oakesiana","Oenothera","oakesiana","","",1902,8,13,"flowering","Fairfield","Bridgeport","Black Rock",0,41.15861,-73.22527,5000,1902-08-13,1930
843007,"University of Connecticut","CONN","CONN00129319","Myrtales","Onagraceae","Oenothera oakesiana","Oenothera","oakesiana","","",1929,8,20,"flowering","New London","Groton","Groton - New London Airport",0,41.33,-72.045,2000,1929-08-20,1930
843008,"University of Connecticut","CONN","CONN00129320","Myrtales","Onagraceae","Oenothera oakesiana","Oenothera","oakesiana","","",1930,8,18,"fruiting","New London","Groton","Groton Long Point",0,41.30694,-72.00555,3000,1930-08-18,1930
843009,"University of Connecticut","CONN","CONN00129321","Myrtales","Onagraceae","Oenothera oakesiana","Oenothera","oakesiana","","",1929,8,4,"flowering/fruiting","New London","Waterford","Waterford",0,41.34972,-72.14694,5000,1929-08-04,1930
843010,"University of Connecticut","CONN","CONN00129322","Myrtales","Onagraceae","Oenothera muricata","Oenothera","muricata","","",1913,9,16,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1913-09-16,1930
843018,"University of Connecticut","CONN","CONN00129330","Myrtales","Onagraceae","Oenothera muricata","Oenothera","muricata","","",1930,8,20,"flowering","New London","Groton","Groton",0,41.34583,-72.02972,5000,1930-08-20,1930
843050,"University of Connecticut","CONN","CONN00129363","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1902,6,25,"flowering","Fairfield","Shelton","Huntington",0,41.29638,-73.14666,4000,1902-06-25,1948
843051,"University of Connecticut","CONN","CONN00129364","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1880,6,0,"flowering","Hartford","East Windsor","Town of East Windsor",0,41.91666,-72.55777,5000,NA,1948
843052,"University of Connecticut","CONN","CONN00129365","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1903,5,21,"flowering","Hartford","Hartford","Hartford",0,41.76361,-72.685,20000,1903-05-21,1948
843053,"University of Connecticut","CONN","CONN00129366","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1902,6,5,"","Hartford","West Hartford","Noyes Brook, West Hartford",0,41.77305,-72.7375,20000,1902-06-05,1948
843054,"University of Connecticut","CONN","CONN00129367","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1919,6,7,"","Tolland","Tolland","Tolland",0,41.87138,-72.36861,5000,1919-06-07,1948
843055,"University of Connecticut","CONN","CONN00129368","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1916,8,11,"","Middlesex","Middletown","Bear Hill",0,41.52222,-72.59222,3000,1916-08-11,1948
843056,"University of Connecticut","CONN","CONN00129369","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1916,6,23,"flowering","Tolland","Bolton","Bolton",0,41.76416,-72.43805,5000,1916-06-23,1948
843057,"University of Connecticut","CONN","CONN00129370","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1927,7,17,"","New London","Groton","Groton",0,41.34583,-72.02972,5000,1927-07-17,1948
843058,"University of Connecticut","CONN","CONN00129371","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1927,7,6,"flower buds","New London","North Stonington","North Stonington",0,41.44083,-71.88111,5000,1927-07-06,1948
843059,"University of Connecticut","CONN","CONN00129372","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1948,7,26,"","Windham","Scotland","Scotland",0,41.69833,-72.08138,5000,1948-07-26,1948
843060,"University of Connecticut","CONN","CONN00129373","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1903,6,3,"flowering","Tolland","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1903-06-03,1941
843061,"University of Connecticut","CONN","CONN00129374","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1895,7,5,"flowering","Litchfield","New Milford","Gaylordsville",0,41.64638,-73.48416,5000,1895-07-05,1948
843062,"University of Connecticut","CONN","CONN00129375","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1909,7,4,"flower buds","New Haven","Orange","Orange",0,41.27944,-73.02583,20000,1909-07-04,1948
843063,"University of Connecticut","CONN","CONN00129376","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1894,6,28,"flower buds","Fairfield","Shelton","Huntington",0,41.29638,-73.14666,4000,1894-06-28,1948
843064,"University of Connecticut","CONN","CONN00129377","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1894,6,19,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1894-06-19,1948
843065,"University of Connecticut","CONN","CONN00129378","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1895,7,1,"flower buds","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1895-07-01,1948
843066,"University of Connecticut","CONN","CONN00129379","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1941,6,9,"flowering","Hartford","East Granby","East Granby",0,41.94111,-72.72722,5000,1941-06-09,1948
843067,"University of Connecticut","CONN","CONN00129380","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1898,3,12,"flower buds","Hartford","Windsor","Poquonock",0,41.90472,-72.67916,2000,1898-03-12,1948
843068,"University of Connecticut","CONN","CONN00129381","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1932,6,19,"flowering","Tolland","Willington","Willington",0,41.88527,-72.26138,5000,1932-06-19,1948
843069,"University of Connecticut","CONN","CONN00129382","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1905,9,1,"","New London","Groton","Poquonnock Plains",0,41.34555,-72.03361,5000,1905-09-01,1948
843070,"University of Connecticut","CONN","CONN00129383","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1906,6,19,"flowering","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,5000,1906-06-19,1948
843071,"University of Connecticut","CONN","CONN00129384","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1890,6,24,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1890-06-24,1948
843074,"University of Connecticut","CONN","CONN00129387","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1903,6,2,"flowering","Litchfield","Salisbury","Salisbury",0,41.98333,-73.42111,5000,1903-06-02,1948
843075,"University of Connecticut","CONN","CONN00129388","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1920,6,20,"flowering","Tolland","Stafford","Stafford",0,41.98472,-72.28888,5000,1920-06-20,1948
843077,"University of Connecticut","CONN","CONN00129390","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1904,7,23,"flowering","Tolland","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1904-07-23,1941
843082,"University of Connecticut","CONN","CONN00129395","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1889,6,17,"flowering","Hartford","Suffield","Suffield",0,41.98166,-72.65055,5000,1889-06-17,1948
843085,"University of Connecticut","CONN","CONN00129398","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1928,10,2,"flowering","Tolland","Mansfield","Donovan's Pond",0,41.78944,-72.26083,1000,1928-10-02,1948
843087,"University of Connecticut","CONN","CONN00129400","Myrtales","Onagraceae","Oenothera pumila","Oenothera","pumila","","",1916,8,6,"flowering","Windham","Ashford","Ashford",0,41.87305,-72.12194,5000,1916-08-06,1948
843090,"University of Connecticut","CONN","CONN00129403","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1893,6,10,"flowering","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1893-06-10,1941
843091,"University of Connecticut","CONN","CONN00129404","Myrtales","Onagraceae","Oenothera pratensis","Oenothera","pratensis","","",1915,6,25,"flowering","Fairfield","Norwalk","Norwalk",0,41.1175,-73.40777,5000,1915-06-25,1915
843092,"University of Connecticut","CONN","CONN00129405","Myrtales","Onagraceae","Oenothera pratensis","Oenothera","pratensis","","",1914,6,21,"flowering","Fairfield","Shelton","Huntington",0,41.29638,-73.14611,5000,1914-06-21,1915
843130,"University of Connecticut","CONN","CONN00129450","Myrtales","Onagraceae","Oenothera speciosa","Oenothera","speciosa","","",1909,6,30,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1909-06-30,1909
843131,"University of Connecticut","CONN","CONN00129451","Myrtales","Onagraceae","Oenothera fruticosa","Oenothera","fruticosa","","",1933,6,17,"flowering","New London","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1933-06-17,1941
347053,"University of Connecticut","CONN","CONN00129569","Malpighiales","Hypericaceae","Hypericum nudicaule","Hypericum","nudicaule","","",1893,8,22,"flowering/fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1893-08-22,1893
347126,"University of Connecticut","CONN","CONN00129597","Malpighiales","Hypericaceae","Hypericum maculatum","Hypericum","maculatum","","",1903,7,0,"flowering/fruiting","Tolland","Mansfield","Storrs",0,41.80833,-72.24944,5000,NA,1905
347866,"University of Connecticut","CONN","CONN00129736","Asparagales","Iridaceae","Sisyrinchium gramineum","Sisyrinchium","gramineum","species","",1894,6,9,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1894-06-09,1937
843232,"University of Connecticut","CONN","CONN00129822","Asparagales","Orchidaceae","Habenaria tridentata","Habenaria","tridentata","","",1887,NA,NA,"flowering/fruiting","Hartford","Plainville","",1,NA,NA,NA,1887-01-01,1887
347789,"University of Connecticut","CONN","CONN00129827","Asparagales","Iridaceae","Iris pumila","Iris","pumila","","",1934,5,11,"flowering","New London","New London","Black Memorial Garden, Connecticut College Arboretum",0,41.37833,-72.10277,5000,1934-05-11,1934
